chr02	29998815	29999583	-
chr02	29999678	29999767	-
chr02	29999883	30000044	-
chr02	30000173	30000372	-
chr02	30000535	30000732	-
chr02	30000807	30000986	-
chr02	30001070	30001366	-
chr02	30001468	30002609	-
chr02	30011315	30011805	+
chr02	30011890	30013169	+
chr02	30013317	30014087	+
chr02	30014191	30014285	+
chr02	30014401	30014757	+
chr02	30014900	30015025	+
chr02	30016669	30016752	-
chr02	30016877	30017101	-
chr02	30017259	30017399	-
chr02	30017569	30017880	-
chr02	30017999	30018071	-
chr02	30018430	30020306	-
chr02	30021192	30021296	-
chr02	30021869	30022885	-
chr02	30023013	30023782	-
chr02	30024000	30024078	-
chr02	30024234	30024480	-
chr02	30024529	30025075	-
chr02	30053915	30054006	-
chr02	30054101	30054187	-
chr02	30054255	30054332	-
chr02	30054365	30054479	-
chr02	30054556	30054674	-
chr02	30054785	30055082	-
chr02	30055180	30055353	-
chr02	30055445	30056500	-
chr02	30056592	30058351	-
chr02	30064813	30065199	+
chr02	30065394	30065500	+
chr02	30065617	30065815	+
chr02	30067873	30069159	-
chr02	30069252	30069799	-
chr02	30069980	30070628	-
chr02	30070708	30070799	-
chr02	30070928	30071051	-
chr02	30071236	30071519	-
chr02	30072270	30072368	+
chr02	30072462	30072566	+
chr02	30072637	30072721	+
chr02	30072768	30072890	+
chr02	30072973	30073558	+
chr02	30073596	30073728	+
chr02	30073813	30073932	+
chr02	30073994	30074207	+
chr02	30074302	30074420	+
chr02	30094497	30096197	+
chr02	30096892	30097389	+
chr02	30097589	30097860	+
chr02	30098164	30098450	+
chr02	30105864	30106944	+
chr02	30107095	30107214	+
chr02	30107422	30107524	+
chr02	30107617	30107876	+
chr02	30108042	30108116	+
chr02	30108286	30109429	+
chr02	30110664	30110848	+
chr02	30111011	30111108	+
chr02	30111171	30111588	+
chr02	30111721	30111875	+
chr02	30111958	30112086	+
chr02	30112160	30112240	+
chr02	30112311	30112398	+
chr02	30112471	30112723	+
chr02	30112775	30112894	+
chr02	30113003	30113330	+
chr02	30113398	30113481	+
chr02	30113555	30114061	+
chr02	30114153	30114224	+
chr02	30114303	30114383	+
chr02	30114482	30114659	+
chr02	30115092	30115185	+
chr02	30135538	30136430	+
chr02	30137416	30137636	+
chr02	30140479	30141417	-
chr02	30141500	30141621	-
chr02	30141926	30142040	-
chr02	30142125	30143044	-
chr02	30144689	30144821	+
chr02	30144984	30145077	+
chr02	30145160	30145243	+
chr02	30145300	30145598	+
chr02	30145651	30145816	+
chr02	30145887	30146053	+
chr02	30146133	30146867	+
chr02	30147039	30147422	+
chr02	30147524	30147654	+
chr02	30147785	30147938	+
chr02	30148060	30148157	+
chr02	30148310	30148390	+
chr02	30149228	30149443	+
chr02	30149764	30151479	+
chr02	30151364	30151479	+
chr02	30151619	30151858	+
chr02	30151989	30152095	+
chr02	30152307	30152407	+
chr02	30152625	30152778	+
chr02	30153125	30153217	+
chr02	30158335	30158401	-
chr02	30160626	30161082	+
chr02	30192263	30192404	-
chr02	30221073	30221148	+
chr02	30221248	30222186	+
chr02	30222283	30222954	+
chr02	30223162	30223260	+
chr02	30223312	30223575	+
chr02	30227273	30228199	+
chr02	30228266	30228357	+
chr02	30228445	30228553	+
chr02	30228718	30228802	+
chr02	30229091	30229198	+
chr02	30229402	30229519	+
chr02	30229676	30229858	+
chr02	30233721	30233809	-
chr02	30233986	30234093	-
chr02	30234131	30234210	-
chr02	30234305	30234385	-
chr02	30234452	30234642	-
chr02	30234755	30234842	-
chr02	30260078	30261717	-
chr02	30262182	30262254	-
chr02	30262457	30262571	-
chr02	30262726	30262842	-
chr02	30267669	30268040	+
chr02	30269016	30269117	+
chr02	30269426	30270067	+
chr02	30276895	30278346	-
chr02	30278498	30279119	-
chr02	30296073	30296966	-
chr02	30297045	30297387	-
chr02	30297721	30298194	-
chr02	30298337	30298408	-
chr02	30298495	30299253	-
chr02	30298495	30299335	-
chr02	30299440	30299904	-
chr02	30300058	30300136	-
chr02	30300205	30301446	-
chr02	30301612	30302333	-
chr02	30302400	30304270	-
chr02	30304373	30304443	-
chr02	30304613	30305002	-
chr02	30305139	30305231	-
chr02	30305414	30305645	-
chr02	30310805	30311187	+
chr02	30310805	30311187	-
chr02	30311413	30311541	+
chr02	30311413	30311541	-
chr02	30311696	30312399	+
chr02	30311696	30312399	-
chr02	30312584	30312690	+
chr02	30312584	30312690	-
chr02	30312874	30313077	+
chr02	30312874	30313077	-
chr02	30317376	30317608	-
chr02	30318206	30318287	-
chr02	30318384	30318492	-
chr02	30318551	30318646	-
chr02	30318717	30318843	-
chr02	30318986	30319090	-
chr02	30319161	30319273	-
chr02	30319405	30319582	-
chr02	30323772	30324530	-
chr02	30324635	30325294	-
chr02	30325363	30325484	-
chr02	30326158	30326249	+
chr02	30326389	30326764	+
chr02	30327078	30327228	+
chr02	30327314	30327413	+
chr02	30327559	30327952	+
chr02	30328049	30328376	+
chr02	30328586	30329095	+
chr02	30337347	30337459	-
chr02	30337592	30338683	-
chr02	30343475	30343557	+
chr02	30344108	30344210	+
chr02	30347235	30347319	-
chr02	30357708	30358415	-
chr02	30362328	30362420	-
chr02	30362551	30362644	-
chr02	30362785	30362883	-
chr02	30363075	30363163	-
chr02	30363396	30363498	-
chr02	30381958	30382059	+
chr02	30382198	30382311	+
chr02	30382550	30382663	+
chr02	30393210	30394775	+
chr02	30393783	30393874	-
chr02	30393935	30394015	-
chr02	30394152	30394235	-
chr02	30394372	30394472	-
chr02	30394645	30394717	-
chr02	30395190	30395281	-
chr02	30395423	30395508	-
chr02	30395666	30396449	-
chr02	30398702	30399017	-
chr02	30399092	30399561	-
chr02	30399663	30399775	-
chr02	30418650	30418957	+
chr02	30419083	30419200	+
chr02	30419683	30419807	+
chr02	30419860	30420035	+
chr02	30420295	30420397	+
chr02	30420449	30421097	+
chr02	30421220	30421329	+
chr02	30421583	30421677	+
chr02	30422083	30422167	+
chr02	30428031	30428141	+
chr02	30428221	30428317	+
chr02	30428487	30429128	-
chr02	30428493	30429135	+
chr02	30429305	30429745	+
chr02	30429954	30430140	+
chr02	30430228	30430824	+
chr02	30432646	30432800	-
chr02	30432915	30433012	-
chr02	30433086	30433539	-
chr02	30433599	30433704	-
chr02	30435396	30435721	+
chr02	30435858	30435964	+
chr02	30436233	30436350	+
chr02	30436489	30436573	+
chr02	30436719	30436825	+
chr02	30438335	30438457	-
chr02	30438368	30438599	+
chr02	30438529	30438642	-
chr02	30438736	30438946	+
chr02	30438756	30438874	-
chr02	30438956	30439038	-
chr02	30439178	30439353	+
chr02	30439191	30439365	-
chr02	30439599	30439716	+
chr02	30439601	30439718	-
chr02	30439937	30440155	+
chr02	30439941	30440163	-
chr02	30440280	30440792	-
chr02	30440296	30440935	+
chr02	30442848	30444248	-
chr02	30445280	30445365	+
chr02	30445295	30445379	-
chr02	30445459	30445628	-
chr02	30445462	30445631	+
chr02	30445877	30445964	+
chr02	30445886	30445978	-
chr02	30446058	30446179	-
chr02	30446061	30446182	+
chr02	30446247	30446716	-
chr02	30446247	30446722	+
chr02	30446790	30447258	+
chr02	30446806	30447274	-
chr02	30447324	30447417	-
chr02	30447326	30447419	+
chr02	30447525	30447619	+
chr02	30447530	30447617	-
chr02	30457180	30458343	+
chr02	30458418	30461175	+
chr02	30459711	30459802	-
chr02	30461236	30461672	+
chr02	30461253	30464063	-
chr02	30461771	30461860	+
chr02	30461901	30462001	+
chr02	30462084	30462168	+
chr02	30462331	30462419	+
chr02	30467867	30467982	+
chr02	30469300	30469408	-
chr02	30469758	30469888	-
chr02	30472314	30472404	+
chr02	30472511	30472608	+
chr02	30472679	30472793	+
chr02	30474493	30474588	-
chr02	30475319	30475705	-
chr02	30518507	30520342	+
chr02	30520458	30520532	+
chr02	30520961	30521073	-
chr02	30520984	30521095	+
chr02	30524610	30525068	+
chr02	30525359	30526421	+
chr02	30529150	30529288	+
chr02	30529375	30529466	+
chr02	30529747	30529833	+
chr02	30529893	30529999	+
chr02	30533771	30533868	-
chr02	30534029	30534683	-
chr02	30534804	30534900	-
chr02	30534932	30535021	-
chr02	30535102	30536168	-
chr02	30540533	30540629	-
chr02	30540758	30540894	-
chr02	30542821	30542996	-
chr02	30543099	30543556	-
chr02	30543737	30543853	-
chr02	30544615	30544701	-
chr02	30544944	30546019	-
chr02	30546164	30546664	-
chr02	30546789	30546910	-
chr02	30547023	30547101	-
chr02	30547268	30547789	-
chr02	30548034	30548111	-
chr02	30548273	30548476	-
chr02	30548570	30548780	-
chr02	30548863	30549275	-
chr02	30549561	30549865	-
chr02	30550078	30550429	-
chr02	30550646	30550892	-
chr02	30551129	30551650	-
chr02	30552624	30552708	-
chr02	30552807	30553200	-
chr02	30553243	30553330	-
chr02	30554876	30554978	-
chr02	30555227	30555337	-
chr02	30555449	30555567	-
chr02	30555693	30555783	-
chr02	30555910	30555999	-
chr02	30557795	30557942	+
chr02	30558009	30558673	+
chr02	30558993	30559824	+
chr02	30561454	30563109	-
chr02	30567974	30569066	+
chr02	30569172	30569810	+
chr02	30573902	30573996	+
chr02	30574403	30574489	+
chr02	30574743	30576206	+
chr02	30576320	30576417	+
chr02	30578133	30578213	-
chr02	30593977	30594561	+
chr02	30594727	30594794	+
chr02	30595064	30595290	+
chr02	30595555	30595686	+
chr02	30626121	30626257	+
chr02	30631647	30631813	+
chr02	30631898	30632017	+
chr02	30632111	30632280	+
chr02	30632405	30632515	+
chr02	30636172	30636486	+
chr02	30636599	30636984	+
chr02	30637069	30637385	+
chr02	30637479	30637856	+
chr02	30637990	30638350	+
chr02	30642666	30642748	+
chr02	30642873	30643004	+
chr02	30643089	30652526	+
chr02	30652733	30652836	+
chr02	30652970	30653097	+
chr02	30653182	30653690	+
chr02	30653784	30653937	+
chr02	30654062	30654165	+
chr02	30670235	30670326	+
chr02	30670477	30672333	+
chr02	30675359	30675543	-
chr02	30675702	30675796	-
chr02	30675887	30675975	-
chr02	30676049	30676177	-
chr02	30676305	30676422	-
chr02	30676509	30676624	-
chr02	30676730	30677151	-
chr02	30677199	30677308	-
chr02	30677411	30677614	-
chr02	30677653	30678344	-
chr02	30695696	30696151	+
chr02	30696560	30697205	+
chr02	30702509	30702796	-
chr02	30702954	30703061	-
chr02	30703193	30703614	-
chr02	30721288	30721377	-
chr02	30721289	30721378	+
chr02	30721463	30723027	+
chr02	30721472	30723032	-
chr02	30723080	30723161	-
chr02	30723092	30723170	+
chr02	30723340	30723538	+
chr02	30723346	30723548	-
chr02	30723706	30723961	-
chr02	30723708	30723963	+
chr02	30724118	30724211	+
chr02	30724118	30724211	-
chr02	30724351	30724456	-
chr02	30724357	30724470	+
chr02	30724535	30724624	-
chr02	30724541	30724628	+
chr02	30725156	30725243	-
chr02	30725158	30725245	+
chr02	30725413	30725916	-
chr02	30725432	30725934	+
chr02	30729248	30730966	+
chr02	30731513	30732324	+
chr02	30734139	30734609	+
chr02	30734762	30735562	+
chr02	30737587	30738375	-
chr02	30738439	30738546	-
chr02	30738715	30738819	-
chr02	30739002	30740042	-
chr02	30740125	30740246	-
chr02	30740444	30741706	-
chr02	30741947	30743317	-
chr02	30746054	30746706	-
chr02	30746815	30747084	-
chr02	30747267	30747363	-
chr02	30747475	30747748	-
chr02	30747918	30747999	-
chr02	30748262	30749043	-
chr02	30751401	30751941	-
chr02	30752379	30752458	-
chr02	30752381	30752461	+
